request_status,date_received,date_completed,suburb,category,service_desc,days_to_complete,calc_days
CLOSED,2016-03-18,2016-03-22,NA,"Waste, Street Cleaning and Litter",Missed Bin Collection,4,4
CLOSED,2015-08-03,2015-08-04,NA,"Waste, Street Cleaning and Litter",Public Litter Bin,1,1
CLOSED,2016-01-14,2016-01-18,Kensington,Parks and Trees,Tree Maintenance Services,4,4
CLOSED,2015-09-08,2015-09-18,NA,Parks and Trees,Tree Maintenance Services,10,10
CLOSED,2015-08-03,2015-08-26,NA,"Waste, Street Cleaning and Litter",Syringe pick-up services,23,23
CLOSED,2015-10-23,2015-10-23,NA,Parking,Parking Compliance Services,0,0
CLOSED,2015-04-30,2015-12-31,Docklands,Roads and Traffic,Traffic Management,245,245
CLOSED,2016-04-06,2016-04-07,NA,"Waste, Street Cleaning and Litter",Street Cleaning services,1,1
CLOSED,2015-11-23,2015-11-27,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,4,4
CLOSED,2014-12-17,2014-12-22,Kensington,"Waste, Street Cleaning and Litter",Damaged Bins,5,5
CLOSED,2015-08-24,2015-09-01,NA,"Waste, Street Cleaning and Litter",Damaged Bins,8,8
CLOSED,2016-02-22,2016-03-01,NA,Graffiti,Graffiti Removal,8,8
CLOSED,2015-08-05,2015-08-11,Melbourne,Graffiti,Graffiti Removal,6,6
CLOSED,2015-11-16,2015-11-25,NA,"Waste, Street Cleaning and Litter",Damaged Bins,9,9
CLOSED,2015-08-12,2015-08-17,NA,Roads and Traffic,Traffic Management,5,5
CLOSED,2015-06-16,2015-06-17,Melbourne,"Waste, Street Cleaning and Litter",Missing Bin,1,1
CLOSED,2016-01-05,2016-01-08,NA,Roads and Traffic,Road and Footpath Maintenance,3,3
CLOSED,2016-01-19,2016-01-20,Melbourne,"Waste, Street Cleaning and Litter",Street Cleaning services,1,1
CLOSED,2015-08-13,2015-08-13,NA,"Waste, Street Cleaning and Litter",Street Cleaning services,0,0
CLOSED,2015-08-28,2015-10-09,NA,Asset maintenance,Street Lighting Maintenance,42,42
CLOSED,2016-02-26,2016-03-04,NA,Roads and Traffic,Traffic Management,7,7
CLOSED,2016-05-10,2016-05-17,NA,"Waste, Street Cleaning and Litter",Missing Bin,7,7
CLOSED,2015-11-17,2015-11-17,NA,Parking,Parking Compliance Services,0,0
CLOSED,2016-04-26,2016-04-26,NA,"Waste, Street Cleaning and Litter",Street Cleaning services,0,0
CLOSED,2015-03-12,2015-03-26,North Melbourne,Parks and Trees,Tree Maintenance Services,14,14
CLOSED,2015-11-25,2015-11-26,NA,Parking,Parking Compliance Services,1,1
CLOSED,2016-05-24,2016-05-26,Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,2,2
CLOSED,2015-10-21,2015-10-23,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,2,2
CLOSED,2015-12-22,2015-12-29,Carlton,Parks and Trees,Condition of Assets in Parks,7,7
CLOSED,2016-05-17,2016-05-19,West Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,2,2
CLOSED,2015-10-19,2015-11-13,NA,Graffiti,Graffiti Removal,25,25
CLOSED,2016-01-06,2016-02-02,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,27,27
CLOSED,2016-05-03,2016-05-26,NA,Graffiti,Graffiti Removal,23,23
CLOSED,2016-05-02,2016-06-10,NA,Graffiti,Graffiti Removal,39,39
CLOSED,2016-03-16,2016-03-21,Docklands,"Waste, Street Cleaning and Litter",Damaged Bins,5,5
CLOSED,2014-12-14,2014-12-18,East Melbourne,"Waste, Street Cleaning and Litter",Missing Bin,4,4
CLOSED,2015-12-27,2016-01-05,Kensington,Parks and Trees,Condition of Assets in Parks,9,9
CLOSED,2015-09-23,2015-09-23,NA,Asset maintenance,Street Lighting Maintenance,0,0
CLOSED,2016-02-09,2016-02-10,Carlton North,Parks and Trees,Sport and Playground Facilities,1,1
CLOSED,2015-08-18,2015-08-18,NA,"Waste, Street Cleaning and Litter",Damaged Bins,0,0
CLOSED,2015-03-10,2015-03-24,Carlton North,Parks and Trees,Park Cleaning,14,14
CLOSED,2015-08-28,2015-09-04,NA,Roads and Traffic,Road and Footpath Maintenance,7,7
CLOSED,2015-05-05,2015-05-07,Melbourne,Parks and Trees,Tree Maintenance Services,2,2
CLOSED,2016-01-24,2016-02-02,Melbourne,Graffiti,Graffiti Removal,9,9
CLOSED,2015-09-05,2015-09-09,NA,"Waste, Street Cleaning and Litter",Street Cleaning services,4,4
CLOSED,2015-01-21,2015-02-04,North Melbourne,Graffiti,Graffiti Removal,14,14
CLOSED,2015-09-14,2015-09-14,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,0,0
CLOSED,2016-01-07,2016-01-11,West Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,4,4
CLOSED,2015-08-23,2015-10-16,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,54,54
CLOSED,2015-10-21,2015-10-22,West Melbourne,"Waste, Street Cleaning and Litter",Damaged Bins,1,1
CLOSED,2015-09-08,2015-09-08,NA,Parking,Parking Compliance Services,0,0
CLOSED,2016-06-06,2016-06-09,North Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,3,3
CLOSED,2015-09-01,2015-09-10,NA,Asset maintenance,Street Maintenance,9,9
CLOSED,2016-05-22,2016-05-27,Melbourne,"Waste, Street Cleaning and Litter",Dumped Rubbish,5,5
CLOSED,2015-09-03,2015-09-04,NA,Roads and Traffic,Road and Footpath Maintenance,1,1
CLOSED,2014-12-30,2015-01-07,Melbourne,Parks and Trees,Lawns and Irrigation,8,8
CLOSED,2015-09-21,2015-10-13,NA,Graffiti,Graffiti Removal,22,22
CLOSED,2015-03-10,2015-03-31,Carlton,Parks and Trees,Park Cleaning,21,21
CLOSED,2015-09-02,2015-09-04,NA,"Waste, Street Cleaning and Litter",Missed Bin Collection,2,2
CLOSED,2016-01-14,2016-01-15,South Yarra,"Waste, Street Cleaning and Litter",Missed Bin Collection,1,1
CLOSED,2015-08-03,2015-08-03,NA,Parking,Parking Meter Service,0,0
CLOSED,2016-01-14,2016-01-15,East Melbourne,Parks and Trees,Park Cleaning,1,1
CLOSED,2015-09-29,2016-03-15,NA,Roads and Traffic,Traffic Management,168,168
CLOSED,2016-02-18,2016-02-25,Melbourne,"Waste, Street Cleaning and Litter",Missing Bin,7,7
CLOSED,2015-09-28,2015-10-28,NA,Graffiti,Graffiti Removal,30,30
CLOSED,2015-02-09,2015-02-20,West Melbourne,Parks and Trees,Park Cleaning,11,11
CLOSED,2015-09-29,2015-09-29,NA,Parking,Parking Meter Service,0,0
CLOSED,2015-10-30,2015-11-13,North Melbourne,Graffiti,Graffiti Removal,14,14
CLOSED,2015-08-13,2015-08-18,NA,Roads and Traffic,Traffic Management,5,5
CLOSED,2015-12-01,2015-12-07,West Melbourne,Graffiti,Graffiti Removal,6,6
CLOSED,2015-09-29,2015-09-29,NA,"Waste, Street Cleaning and Litter",Public Litter Bin,0,0
CLOSED,2015-01-10,2015-01-12,West Melbourne,"Waste, Street Cleaning and Litter",Syringe pick-up services,2,2
CLOSED,2015-08-07,2015-08-10,NA,Roads and Traffic,Road and Footpath Maintenance,3,3
CLOSED,2016-03-01,2016-03-04,Melbourne,Roads and Traffic,Drain Maintenance,3,3
CLOSED,2015-08-06,2015-08-20,NA,Graffiti,Graffiti Removal,14,14
CLOSED,2015-10-26,2015-11-09,Southbank,Graffiti,Graffiti Removal,14,14
CLOSED,2015-08-12,2015-08-13,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,1,1
CLOSED,2015-12-11,2015-12-14,Kensington,"Waste, Street Cleaning and Litter",Missed Bin Collection,3,3
CLOSED,2015-09-29,2015-09-29,NA,Graffiti,Graffiti Removal,0,0
CLOSED,2016-01-15,2016-02-16,Melbourne,Roads and Traffic,Road and Footpath Maintenance,32,32
CLOSED,2015-07-29,2015-07-30,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,1,1
CLOSED,2015-05-05,2015-05-20,Melbourne,Graffiti,Graffiti Removal,15,15
CLOSED,2016-03-08,2016-03-11,NA,"Waste, Street Cleaning and Litter",Missing Bin,3,3
CLOSED,2015-12-14,2015-12-16,Docklands,Roads and Traffic,Road and Footpath Maintenance,2,2
CLOSED,2016-02-05,2016-02-12,NA,"Waste, Street Cleaning and Litter",Damaged Bins,7,7
CLOSED,2016-06-08,2016-06-27,East Melbourne,Parks and Trees,Tree Maintenance Services,19,19
CLOSED,2016-02-05,2016-02-17,NA,Roads and Traffic,Road and Footpath Maintenance,12,12
CLOSED,2016-05-27,2016-05-30,Carlton,"Waste, Street Cleaning and Litter",Missing Bin,3,3
CLOSED,2016-05-03,2016-05-31,NA,Parks and Trees,Tree Maintenance Services,28,28
CLOSED,2015-03-24,2015-03-31,Kensington,Graffiti,Graffiti Removal,7,7
CLOSED,2015-10-06,2015-11-10,NA,Parks and Trees,Tree Maintenance Services,35,35
CLOSED,2016-05-02,2016-05-20,Parkville,Graffiti,Graffiti Removal,18,18
CLOSED,2015-07-30,2015-08-07,NA,Asset maintenance,Street Maintenance,8,8
CLOSED,2015-05-25,2015-06-02,Carlton,Graffiti,Graffiti Removal,8,8
CLOSED,2015-11-18,2015-12-15,NA,"Waste, Street Cleaning and Litter",Syringe pick-up services,27,27
CLOSED,2015-09-25,2015-10-07,South Yarra,"Waste, Street Cleaning and Litter",Missed Bin Collection,12,12
CLOSED,2016-02-03,2016-02-05,NA,Roads and Traffic,Drain Maintenance,2,2
CLOSED,2015-01-03,2015-02-02,West Melbourne,Parks and Trees,Condition of Assets in Parks,30,30
CLOSED,2015-10-16,2015-10-30,NA,"Waste, Street Cleaning and Litter",Missing Bin,14,14
CLOSED,2015-11-09,2015-11-17,Docklands,Roads and Traffic,Road and Footpath Maintenance,8,8
CLOSED,2015-09-30,2015-10-08,NA,Roads and Traffic,Traffic Management,8,8
CLOSED,2016-02-02,2016-02-02,NA,"Waste, Street Cleaning and Litter",Waste collection services,0,0
CLOSED,2015-10-13,2015-11-05,NA,Asset maintenance,Street Maintenance,23,23
CLOSED,2015-10-13,2015-10-28,NA,"Waste, Street Cleaning and Litter",Waste collection services,15,15
CLOSED,2015-10-06,2015-12-14,NA,Asset maintenance,Street Maintenance,69,69
CLOSED,2015-08-04,2015-08-13,NA,Roads and Traffic,Road and Footpath Maintenance,9,9
CLOSED,2016-05-12,2016-05-13,Melbourne,"Waste, Street Cleaning and Litter",Dumped Rubbish,1,1
CLOSED,2016-02-29,2016-03-04,East Melbourne,"Waste, Street Cleaning and Litter",Damaged Bins,4,4
CLOSED,2015-02-07,2015-02-12,Kensington,Parks and Trees,Lawns and Irrigation,5,5
CLOSED,2016-01-16,2016-01-18,Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,2,2
CLOSED,2016-05-17,2016-05-25,Docklands,Parks and Trees,Tree Maintenance Services,8,8
CLOSED,2016-06-17,2016-06-23,North Melbourne,"Waste, Street Cleaning and Litter",Damaged Bins,6,6
CLOSED,2015-09-07,2015-09-09,North Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,2,2
CLOSED,2016-01-14,2016-01-19,NA,Parking,Parking Meter Service,5,5
CLOSED,2015-11-04,2015-11-10,NA,"Waste, Street Cleaning and Litter",Street Cleaning services,6,6
CLOSED,2015-11-05,2015-11-09,NA,"Waste, Street Cleaning and Litter",Public Litter Bin,4,4
CLOSED,2016-02-09,2016-02-12,NA,Roads and Traffic,Road and Footpath Maintenance,3,3
CLOSED,2015-11-05,2015-11-12,NA,Roads and Traffic,Drain Maintenance,7,7
CLOSED,2015-12-22,2016-01-14,NA,Roads and Traffic,Traffic Management,23,23
CLOSED,2016-01-22,2016-02-29,NA,Asset maintenance,Bridge Maintenance,38,38
CLOSED,2016-01-29,2016-02-06,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,8,8
CLOSED,2016-05-13,2016-05-23,NA,"Waste, Street Cleaning and Litter",Waste collection services,10,10
CLOSED,2016-01-27,2016-02-04,NA,Parking,Parking Meter Service,8,8
CLOSED,2016-05-10,2016-05-10,NA,"Waste, Street Cleaning and Litter",Street Cleaning services,0,0
CLOSED,2016-01-27,2016-02-02,NA,Roads and Traffic,Road and Footpath Maintenance,6,6
CLOSED,2016-05-16,2016-05-18,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,2,2
CLOSED,2016-05-16,2016-06-17,NA,Roads and Traffic,Traffic Management,32,32
CLOSED,2016-01-28,2016-02-03,NA,Graffiti,Graffiti Removal,6,6
CLOSED,2016-03-23,2016-03-24,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,1,1
CLOSED,2016-02-08,2016-02-29,NA,"Waste, Street Cleaning and Litter",Waste collection services,21,21
CLOSED,2016-03-22,2016-03-31,NA,Graffiti,Graffiti Removal,9,9
CLOSED,2016-03-23,2016-03-31,NA,"Waste, Street Cleaning and Litter",Damaged Bins,8,8
CLOSED,2016-02-09,2016-02-29,NA,Graffiti,Graffiti Removal,20,20
CLOSED,2016-01-27,2016-01-28,NA,"Waste, Street Cleaning and Litter",Waste collection services,1,1
CLOSED,2016-02-12,2016-04-14,NA,Asset maintenance,Street Lighting Maintenance,62,62
CLOSED,2016-05-11,2016-05-18,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,7,7
CLOSED,2016-05-12,2016-05-18,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,6,6
CLOSED,2016-02-11,2016-05-03,NA,Parking,Parking Meter Service,82,82
CLOSED,2016-05-09,2016-05-12,NA,Roads and Traffic,Road and Footpath Maintenance,3,3
CLOSED,2016-02-22,2016-02-25,NA,Roads and Traffic,Road and Footpath Maintenance,3,3
CLOSED,2015-11-20,2015-12-04,East Melbourne,Parks and Trees,Tree Maintenance Services,14,14
CLOSED,2015-08-06,2015-09-10,East Melbourne,Parks and Trees,Condition of Assets in Parks,35,35
CLOSED,2016-04-21,2016-05-03,Kensington,"Waste, Street Cleaning and Litter",Damaged Bins,12,12
CLOSED,2015-04-17,2015-04-21,Flemington,"Waste, Street Cleaning and Litter",Syringe pick-up services,4,4
CLOSED,2015-05-03,2015-05-05,Melbourne,Graffiti,Graffiti Removal,2,2
CLOSED,2016-05-24,2016-06-06,North Melbourne,Graffiti,Graffiti Removal,13,13
CLOSED,2016-02-16,2016-02-17,Parkville,"Waste, Street Cleaning and Litter",Missing Bin,1,1
CLOSED,2016-06-10,2016-06-14,Docklands,"Waste, Street Cleaning and Litter",Missed Bin Collection,4,4
CLOSED,2015-09-17,2015-10-05,Carlton,Parks and Trees,Tree Maintenance Services,18,18
CLOSED,2015-08-20,2015-09-03,Kensington,Graffiti,Graffiti Removal,14,14
CLOSED,2015-11-11,2015-11-12,West Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,1,1
CLOSED,2016-02-05,2016-02-08,East Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,3,3
CLOSED,2016-05-03,2016-05-06,Carlton,"Waste, Street Cleaning and Litter",Missing Bin,3,3
CLOSED,2016-05-18,2016-05-19,Docklands,Parks and Trees,Park Cleaning,1,1
CLOSED,2016-02-19,2016-02-24,Melbourne,Graffiti,Graffiti Removal,5,5
CLOSED,2015-05-01,2015-05-21,Carlton,Parks and Trees,Park Cleaning,20,20
CLOSED,2016-02-15,2016-02-19,East Melbourne,"Waste, Street Cleaning and Litter",Missing Bin,4,4
CLOSED,2015-08-24,2015-08-26,Melbourne,"Waste, Street Cleaning and Litter",Public Litter Bin,2,2
CLOSED,2015-05-15,2015-05-22,Melbourne,Graffiti,Graffiti Removal,7,7
CLOSED,2016-01-27,2016-02-03,Parkville,Parks and Trees,Tree Maintenance Services,7,7
CLOSED,2016-03-08,2016-03-16,Kensington,Graffiti,Graffiti Removal,8,8
CLOSED,2015-10-16,2015-10-19,Carlton,"Waste, Street Cleaning and Litter",Syringe pick-up services,3,3
CLOSED,2015-05-15,2015-05-26,Parkville,Graffiti,Graffiti Removal,11,11
CLOSED,2015-10-07,2015-11-04,North Melbourne,Graffiti,Graffiti Removal,28,28
CLOSED,2015-01-20,2015-01-28,Parkville,Parks and Trees,Tree Maintenance Services,8,8
CLOSED,2015-01-23,2015-02-09,East Melbourne,Parks and Trees,Tree Maintenance Services,17,17
CLOSED,2015-10-01,2015-10-14,East Melbourne,Parks and Trees,Condition of Assets in Parks,13,13
CLOSED,2016-04-10,2016-04-27,Melbourne,"Waste, Street Cleaning and Litter",Waste collection services,17,17
CLOSED,2015-03-03,2015-03-06,West Melbourne,Parks and Trees,Tree Maintenance Services,3,3
CLOSED,2015-11-25,2015-11-26,North Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,1,1
CLOSED,2016-02-03,2016-02-05,Southbank,Parks and Trees,Lawns and Irrigation,2,2
CLOSED,2016-03-29,2016-04-12,South Yarra,Parks and Trees,Condition of Assets in Parks,14,14
CLOSED,2016-04-10,2016-04-14,NA,Roads and Traffic,Road and Footpath Maintenance,4,4
CLOSED,2016-02-25,2016-02-26,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,1,1
CLOSED,2016-04-15,2016-06-22,NA,Roads and Traffic,Traffic Management,68,68
CLOSED,2015-11-28,2015-12-01,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,3,3
CLOSED,2016-02-13,2016-02-19,NA,Graffiti,Graffiti Removal,6,6
CLOSED,2016-03-31,2016-04-18,NA,Asset maintenance,Street Maintenance,18,18
CLOSED,2015-11-11,2015-11-12,NA,"Waste, Street Cleaning and Litter",Missed Bin Collection,1,1
CLOSED,2015-11-10,2015-11-16,NA,Roads and Traffic,Road and Footpath Maintenance,6,6
CLOSED,2016-03-31,2016-04-01,NA,Roads and Traffic,Road and Footpath Maintenance,1,1
CLOSED,2016-04-07,2016-04-28,NA,Graffiti,Graffiti Removal,21,21
CLOSED,2016-05-13,2016-05-26,NA,Graffiti,Graffiti Removal,13,13
CLOSED,2016-04-07,2016-04-13,NA,Roads and Traffic,Road and Footpath Maintenance,6,6
CLOSED,2015-11-13,2015-11-17,NA,Parks and Trees,Tree Maintenance Services,4,4
CLOSED,2016-04-23,2016-04-27,NA,Roads and Traffic,Road and Footpath Maintenance,4,4
CLOSED,2016-02-20,2016-02-24,NA,"Waste, Street Cleaning and Litter",Missed Bin Collection,4,4
CLOSED,2016-05-24,2016-05-30,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,6,6
CLOSED,2016-04-28,2016-04-28,NA,"Waste, Street Cleaning and Litter",Waste collection services,0,0
CLOSED,2016-05-30,2016-06-02,NA,"Waste, Street Cleaning and Litter",Damaged Bins,3,3
CLOSED,2016-02-26,2016-03-02,NA,"Waste, Street Cleaning and Litter",Missing Bin,5,5
CLOSED,2016-04-26,2016-05-03,NA,Roads and Traffic,Road and Footpath Maintenance,7,7
CLOSED,2016-04-21,2016-05-18,NA,"Waste, Street Cleaning and Litter",Syringe pick-up services,27,27
CLOSED,2016-05-30,2016-05-31,NA,"Waste, Street Cleaning and Litter",Missed Bin Collection,1,1
CLOSED,2016-04-26,2016-05-18,NA,Parks and Trees,Tree Maintenance Services,22,22
CLOSED,2016-04-27,2016-05-02,NA,"Waste, Street Cleaning and Litter",Damaged Bins,5,5
CLOSED,2016-06-03,2016-06-07,NA,"Waste, Street Cleaning and Litter",Missed Bin Collection,4,4
CLOSED,2016-06-10,2016-06-14,NA,Graffiti,Graffiti Removal,4,4
CLOSED,2016-06-08,2016-06-08,NA,Roads and Traffic,Drain Maintenance,0,0
CLOSED,2015-04-20,2015-04-21,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,1,1
CLOSED,2014-11-20,2014-11-21,NA,"Waste, Street Cleaning and Litter",Public Litter Bin,1,1
CLOSED,2015-05-07,2015-05-13,NA,"Waste, Street Cleaning and Litter",Waste collection services,6,6
CLOSED,2015-07-03,2015-07-03,NA,Parking,Parking Compliance Services,0,0
CLOSED,2015-02-23,2015-02-25,NA,"Waste, Street Cleaning and Litter",Public Litter Bin,2,2
CLOSED,2015-03-03,2015-03-04,NA,Parking,Parking Compliance Services,1,1
CLOSED,2015-02-13,2015-02-16,NA,"Waste, Street Cleaning and Litter",Missed Bin Collection,3,3
CLOSED,2015-04-02,2015-04-14,NA,"Waste, Street Cleaning and Litter",Street Cleaning services,12,12
CLOSED,2014-12-29,2015-01-08,NA,Graffiti,Graffiti Removal,10,10
CLOSED,2015-06-05,2015-06-10,NA,Asset maintenance,Bridge Maintenance,5,5
CLOSED,2015-04-01,2015-04-01,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,0,0
CLOSED,2014-12-31,2015-01-05,NA,"Waste, Street Cleaning and Litter",Public Litter Bin,5,5
CLOSED,2014-12-16,2015-01-07,NA,Roads and Traffic,Traffic Management,22,22
CLOSED,2015-04-13,2015-04-14,NA,"Waste, Street Cleaning and Litter",Street Cleaning services,1,1
CLOSED,2015-01-14,2015-01-21,NA,Asset maintenance,Street Lighting Maintenance,7,7
CLOSED,2015-02-17,2015-04-10,NA,Parks and Trees,Park Cleaning,52,52
CLOSED,2015-06-16,2015-06-18,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,2,2
CLOSED,2015-02-26,2015-02-26,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,0,0
CLOSED,2015-03-23,2015-05-27,NA,"Waste, Street Cleaning and Litter",Dumped Rubbish,65,65
CLOSED,2015-05-16,2015-06-02,NA,Graffiti,Graffiti Removal,17,17
CLOSED,2016-05-26,2016-06-08,Docklands,Roads and Traffic,Road and Footpath Maintenance,13,13
CLOSED,2016-06-07,2016-06-09,Carlton,"Waste, Street Cleaning and Litter",Waste collection services,2,2
CLOSED,2015-04-11,2015-04-13,Carlton,Parks and Trees,Condition of Assets in Parks,2,2
CLOSED,2015-02-16,2015-02-23,Docklands,Roads and Traffic,Road and Footpath Maintenance,7,7
CLOSED,2016-02-01,2016-02-05,Melbourne,"Waste, Street Cleaning and Litter",Dumped Rubbish,4,4
CLOSED,2016-03-24,2016-03-27,North Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,3,3
CLOSED,2016-02-15,2016-02-16,Melbourne,"Waste, Street Cleaning and Litter",Missing Bin,1,1
CLOSED,2015-11-30,2015-12-02,North Melbourne,Parks and Trees,Tree Maintenance Services,2,2
CLOSED,2015-05-26,2015-06-02,Melbourne,"Waste, Street Cleaning and Litter",Dumped Rubbish,7,7
CLOSED,2015-08-04,2015-08-11,North Melbourne,Roads and Traffic,Road and Footpath Maintenance,7,7
CLOSED,2015-09-24,2015-09-25,West Melbourne,"Waste, Street Cleaning and Litter",Missed Bin Collection,1,1
CLOSED,2015-09-11,2015-09-27,South Yarra,"Waste, Street Cleaning and Litter",Waste collection services,16,16
CLOSED,2015-12-19,2015-12-25,South Yarra,"Waste, Street Cleaning and Litter",Missing Bin,6,6
CLOSED,2015-07-10,2015-07-14,North Melbourne,"Waste, Street Cleaning and Litter",Public Litter Bin,4,4
CLOSED,2016-04-20,2016-04-20,Melbourne,"Waste, Street Cleaning and Litter",Missing Bin,0,0
CLOSED,2016-06-10,2016-06-22,Melbourne,Parks and Trees,Tree Maintenance Services,12,12
CLOSED,2015-12-02,2015-12-03,South Yarra,Parks and Trees,Condition of Assets in Parks,1,1
CLOSED,2015-03-31,2015-04-16,Parkville,Parks and Trees,Condition of Assets in Parks,16,16
CLOSED,2014-12-12,2014-12-15,East Melbourne,Parks and Trees,Tree Maintenance Services,3,3
CLOSED,2015-06-01,2015-06-02,Carlton,"Waste, Street Cleaning and Litter",Missed Bin Collection,1,1
CLOSED,2016-02-09,2016-03-15,Southbank,Parks and Trees,Tree Maintenance Services,35,35
CLOSED,2015-08-10,2015-08-13,North Melbourne,"Waste, Street Cleaning and Litter",Waste collection services,3,3
CLOSED,2015-11-12,2015-11-19,Carlton North,Parks and Trees,Lawns and Irrigation,7,7
CLOSED,2015-08-07,2015-08-31,East Melbourne,Graffiti,Graffiti Removal,24,24
CLOSED,2014-11-29,2014-12-15,Kensington,Graffiti,Graffiti Removal,16,16
CLOSED,2015-01-20,2015-02-06,Docklands,Parks and Trees,Lawns and Irrigation,17,17
CLOSED,2015-03-26,2015-04-10,Carlton North,Graffiti,Graffiti Removal,15,15
CLOSED,2015-01-15,2015-01-21,West Melbourne,"Waste, Street Cleaning and Litter",Missing Bin,6,6
CLOSED,2015-03-20,2015-03-27,Docklands,Parks and Trees,Condition of Assets in Parks,7,7
CLOSED,2015-04-13,2015-04-17,West Melbourne,Graffiti,Graffiti Removal,4,4
CLOSED,2015-08-13,2015-09-07,Carlton North,Graffiti,Graffiti Removal,25,25
CLOSED,2015-10-09,2015-11-04,Melbourne,"Waste, Street Cleaning and Litter",Waste collection services,26,26
